snapped_at,price,market_cap,total_volume
2020-03-28 00:00:00 UTC,0.0037345051415707026,50724649.36709352,4283199.592876799
2020-03-29 00:00:00 UTC,0.0038455356968701312,53063366.969678245,6022181.668425718
2020-03-30 00:00:00 UTC,0.004059124701544089,56361308.37601625,6922969.726954973
2020-03-31 00:00:00 UTC,0.0043012316147592435,59686588.98270742,8405223.82270515
2020-04-01 00:00:00 UTC,0.004010922100069749,55760324.02530234,6409178.619110579
2020-04-02 00:00:00 UTC,0.0042362833070904065,59507931.557710126,6868728.667040408
2020-04-03 00:00:00 UTC,0.004448010387825011,61887995.46922438,10366782.326612566
2020-04-04 00:00:00 UTC,0.004640759993516181,64681284.115498774,10789172.47320458
2020-04-05 00:00:00 UTC,0.005397462963620017,75437270.70824161,11542536.294805294
2020-04-06 00:00:00 UTC,0.004814522315061029,67168165.26360847,9798248.659162428
2020-04-07 00:00:00 UTC,0.005375145567253058,74910641.54999107,9955765.566606838
2020-04-08 00:00:00 UTC,0.005483923209901053,76484038.78557906,10443445.704144338
2020-04-09 00:00:00 UTC,0.006076355769566629,85068791.65345882,10496240.686752383
2020-04-10 00:00:00 UTC,0.005945344227889152,83223363.07574141,11013982.804337557
2020-04-11 00:00:00 UTC,0.005285866743362322,74109429.93053427,13362763.250786167
2020-04-12 00:00:00 UTC,0.005360959218679499,75164132.2259507,10101119.844206732
2020-04-13 00:00:00 UTC,0.005255768313547503,74711434.18851097,8259890.883867807
2020-04-14 00:00:00 UTC,0.005128568473388067,72154940.96541362,9684503.317260407
2020-04-15 00:00:00 UTC,0.005008336146088508,70461996.00179663,7891965.566278621
2020-04-16 00:00:00 UTC,0.004738350488582409,66992106.94691154,7165371.663317012
2020-04-17 00:00:00 UTC,0.0049405436212346145,69689277.47457889,9280837.647772437
2020-04-18 00:00:00 UTC,0.005006949157481995,70710013.25951327,7249803.508295157
2020-04-19 00:00:00 UTC,0.005203397680531156,73428061.28076756,7352969.102477004
2020-04-20 00:00:00 UTC,0.00518454369051881,73257463.60864836,8115086.339455861
2020-04-21 00:00:00 UTC,0.0046692012165995,66194222.27760867,9410886.288274962
2020-04-22 00:00:00 UTC,0.004700611203740432,66545500.82241592,7414765.238456622
2020-04-23 00:00:00 UTC,0.004673284529327593,66199365.64570764,7041470.00711182
2020-04-24 00:00:00 UTC,0.004720645918119233,66828277.601999894,8876042.008881148
2020-04-25 00:00:00 UTC,0.0048676271338468375,69127254.4619468,8609066.750419786
2020-04-26 00:00:00 UTC,0.005015252250884169,71080075.73275205,8715237.859106911
2020-04-27 00:00:00 UTC,0.004989430590251787,70940907.98265246,8464632.634521345
2020-04-28 00:00:00 UTC,0.004748256318409055,67477631.59889714,10764105.740530323
2020-04-29 00:00:00 UTC,0.0047119701981193935,67122460.93970458,10798180.171801645
2020-04-30 00:00:00 UTC,0.0050083796094649155,71503686.94561884,16845020.238705028
2020-05-01 00:00:00 UTC,0.004631057828054451,66343660.12730789,16622630.82474303
2020-05-02 00:00:00 UTC,0.004802101766716257,68489661.3864557,15142667.645640071
2020-05-03 00:00:00 UTC,0.00469788840862454,80535452.93657698,8329883.982370888
2020-05-04 00:00:00 UTC,0.004361721848876032,74669369.34229517,11456386.038312687
2020-05-05 00:00:00 UTC,0.004295452283500999,73622310.12188517,8349156.043408052
2020-05-06 00:00:00 UTC,0.004539423818415606,77579419.86280352,7655950.880234536
2020-05-07 00:00:00 UTC,0.004492163117416302,77611738.05974779,7419792.692572777
2020-05-08 00:00:00 UTC,0.004489223228998573,77746280.43489711,7110729.672474404
2020-05-09 00:00:00 UTC,0.0044265442576142296,76082451.15161277,10588896.144828143
2020-05-10 00:00:00 UTC,0.004258708332788182,76586213.1560359,11473482.054500472
2020-05-11 00:00:00 UTC,0.003950519242988558,67984597.96279447,11359112.623230577
2020-05-12 00:00:00 UTC,0.003797528139885475,65117992.78805324,11230194.071993062
2020-05-13 00:00:00 UTC,0.004129541251416889,71059108.40078309,13586337.124596823
2020-05-14 00:00:00 UTC,0.004050708640055427,69432114.25500482,13432753.608463727
2020-05-15 00:00:00 UTC,0.00405218282679467,68505243.69948056,15087086.098526394
2020-05-16 00:00:00 UTC,0.003932157435795933,67614266.9794375,14218856.218335526
2020-05-17 00:00:00 UTC,0.003952184575423839,68108753.60349298,14176714.458155533
2020-05-18 00:00:00 UTC,0.00417197000170554,72325705.0121881,16651511.318383431
2020-05-19 00:00:00 UTC,0.00425298932506699,72797649.00244762,14225647.513260849
2020-05-20 00:00:00 UTC,0.004099323620183094,72237815.77437094,8861900.745865704
2020-05-21 00:00:00 UTC,0.0040501375364607635,70279834.43184188,7197091.95500759
2020-05-22 00:00:00 UTC,0.003885484126615035,67214886.5782985,8279110.057998966
2020-05-23 00:00:00 UTC,0.004133485329181403,71785535.22592637,8037987.346708844
2020-05-24 00:00:00 UTC,0.0043224459284987166,75089764.33742163,8660880.819843465
2020-05-25 00:00:00 UTC,0.004069364282758908,71003857.19074708,10587667.33653753
2020-05-26 00:00:00 UTC,0.004171502534226357,72680258.42867827,9625959.616405357
2020-05-27 00:00:00 UTC,0.004437424759977149,77288527.6169599,7912021.661046878
2020-05-28 00:00:00 UTC,0.004331519460519116,75412742.62243769,7198905.130592909
2020-05-29 00:00:00 UTC,0.004160044228337796,72727370.66020659,5247123.0637428
2020-05-30 00:00:00 UTC,0.004148277563403601,72372166.15354872,5269317.251821557
2020-05-31 00:00:00 UTC,0.004226230697938527,73048332.78895737,5893483.093239032
2020-06-01 00:00:00 UTC,0.004005380201847821,69900711.53882456,5537962.581888419
2020-06-02 00:00:00 UTC,0.004142516662032627,72380965.19009484,5856915.828115989
2020-06-03 00:00:00 UTC,0.004035436799005487,70494485.29098386,7073581.901019308
2020-06-04 00:00:00 UTC,0.004124085926208862,71923167.07578455,6089391.91370899
2020-06-05 00:00:00 UTC,0.004352943697567045,76297146.79052001,6761527.045311122
2020-06-06 00:00:00 UTC,0.0042923245228401645,75283033.56565358,6966833.094828586
2020-06-07 00:00:00 UTC,0.004230547142611939,74179370.36344188,4926520.371551837
2020-06-08 00:00:00 UTC,0.004164014904329445,72688396.94303471,5311145.50488777
2020-06-09 00:00:00 UTC,0.004337825705808355,76282201.47412269,5356603.655035099
2020-06-10 00:00:00 UTC,0.004659591056853423,81952888.85118873,8409897.741274107
2020-06-11 00:00:00 UTC,0.004401885118042619,77370825.32625689,7648544.852698372
2020-06-12 00:00:00 UTC,0.004178375790534269,73663976.41284631,7265901.505987951
2020-06-13 00:00:00 UTC,0.004308503836919406,75857850.98443183,6450629.482420827
2020-06-14 00:00:00 UTC,0.004233861884962731,74586151.86485147,5884347.934874724
2020-06-15 00:00:00 UTC,0.004099539316579893,72294987.22240281,3972284.088383541
2020-06-16 00:00:00 UTC,0.004097780201554323,72369452.44392136,6860901.4137851745
2020-06-17 00:00:00 UTC,0.004071000343393898,71899873.11218446,5817598.751708195
2020-06-18 00:00:00 UTC,0.004093465030110658,72422505.72264053,6085947.265720894
2020-06-19 00:00:00 UTC,0.0040466318989997125,71616390.51063575,5643758.891371846
2020-06-20 00:00:00 UTC,0.004067280552742358,72013105.5130704,5501474.365703887
2020-06-21 00:00:00 UTC,0.004233203899335396,74930961.63083465,6558236.619523856
2020-06-22 00:00:00 UTC,0.004159004491448474,73610531.84068444,5456588.725516854
2020-06-23 00:00:00 UTC,0.004362089896596466,77443184.40792772,5350042.25338381
2020-06-24 00:00:00 UTC,0.004308197815061081,76381543.97023216,5059895.693704332
2020-06-25 00:00:00 UTC,0.004112167581595056,73047586.98168209,5787112.7299665045
2020-06-26 00:00:00 UTC,0.004049269861469318,72018555.30493486,5531910.906381127
